x,y,PROVINCE_CODE,MEAN_TEMPERATURE,TOTAL_RAIN,SNOW_ON_GROUND,HEATING_DEGREE_DAYS,DIRECTION_MAX_GUST_FLAG,LOCAL_DATE,MIN_TEMPERATURE,COOLING_DEGREE_DAYS_FLAG,TOTAL_SNOW_FLAG,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,HEATING_DEGREE_DAYS_FLAG,ID,MIN_REL_HUMIDITY,LOCAL_DAY,MAX_TEMPERATURE,TOTAL_SNOW,COOLING_DEGREE_DAYS,STATION_NAME,MIN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,TOTAL_RAIN_FLAG,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY,LOCAL_YEAR,SNOW_ON_GROUND_FLAG,LOCAL_MONTH,SPEED_MAX_GUST,MAX_REL_HUMIDITY_FLAG,CLIMATE_IDENTIFIER,MIN_REL_HUMIDITY_FLAG
-70.785,46.205,QC,-16.2,,,34.2,,1995-12-09 00:00:00,-27.2,,M,,9,,7028754.1995.12.9,72,9,-5.2,,0,BEAUCEVILLE,,12,,,M,,98,1995,,12,33,,7028754,
-70.785,46.205,QC,-9.5,,,27.5,,1995-12-10 00:00:00,-13.2,,M,,24,,7028754.1995.12.10,53,10,-5.7,,0,BEAUCEVILLE,,5,,,M,,98,1995,,12,50,,7028754,
-70.785,46.205,QC,-13.9,,,31.9,,1995-12-11 00:00:00,-17.9,,M,,26,,7028754.1995.12.11,64,11,-9.8,,0,BEAUCEVILLE,,2,,,M,,89,1995,,12,33,,7028754,
-70.785,46.205,QC,-18.6,,,36.6,,1995-12-12 00:00:00,-22.4,,M,,27,,7028754.1995.12.12,62,12,-14.7,,0,BEAUCEVILLE,,0,,,M,,80,1995,,12,33,,7028754,
-70.785,46.205,QC,-19.8,,,37.8,,1995-12-13 00:00:00,-27.1,,M,,0,,7028754.1995.12.13,71,13,-12.5,,0,BEAUCEVILLE,,0,,,M,,87,1995,,12,0,,7028754,
-70.785,46.205,QC,-21,,,39,,1995-12-14 00:00:00,-30.7,,M,,11,,7028754.1995.12.14,70,14,-11.2,,0,BEAUCEVILLE,,5,,,M,,92,1995,,12,32,,7028754,
-70.785,46.205,QC,-9.2,,,27.2,,1995-12-15 00:00:00,-11.3,,M,,0,,7028754.1995.12.15,,15,-7,,0,BEAUCEVILLE,,12,,,M,,,1995,,12,0,,7028754,
-70.785,46.205,QC,-7.9,,,25.9,,1995-12-16 00:00:00,-8.8,,M,,0,,7028754.1995.12.16,88,16,-6.9,,0,BEAUCEVILLE,,3,,,M,,94,1995,,12,0,,7028754,
-70.785,46.205,QC,-9.3,,,27.3,,1995-12-17 00:00:00,-11.8,,M,,27,,7028754.1995.12.17,83,17,-6.7,,0,BEAUCEVILLE,,0,,,M,,96,1995,,12,37,,7028754,
-70.785,46.205,QC,-12.4,,,30.4,,1995-12-18 00:00:00,-15.4,,M,,29,,7028754.1995.12.18,71,18,-9.3,,0,BEAUCEVILLE,,0,,,M,,84,1995,,12,41,,7028754,
-70.785,46.205,QC,-15.6,,,33.6,,1995-12-19 00:00:00,-20.3,,M,,0,,7028754.1995.12.19,63,19,-10.9,,0,BEAUCEVILLE,,0,,,M,,90,1995,,12,0,,7028754,
-70.785,46.205,QC,-11.9,,,29.9,,1995-12-20 00:00:00,-16.1,,M,,32,,7028754.1995.12.20,78,20,-7.6,,0,BEAUCEVILLE,,13,,,M,,97,1995,,12,37,,7028754,
-70.785,46.205,QC,-3.4,,,21.4,,1995-12-21 00:00:00,-7.7,,M,,35,,7028754.1995.12.21,82,21,0.9,,0,BEAUCEVILLE,,5,,,M,,100,1995,,12,56,,7028754,
-70.785,46.205,QC,-0.1,,,18.1,,1995-12-22 00:00:00,-1.4,,M,,35,,7028754.1995.12.22,85,22,1.3,,0,BEAUCEVILLE,,1.2,,,M,,99,1995,,12,32,,7028754,
-70.785,46.205,QC,-1.5,,,19.5,,1995-12-23 00:00:00,-2.8,,M,,0,,7028754.1995.12.23,91,23,-0.1,,0,BEAUCEVILLE,,2.2,,,M,,100,1995,,12,0,,7028754,
-70.785,46.205,QC,-4.4,,,22.4,,1995-12-24 00:00:00,-6,,M,,0,,7028754.1995.12.24,90,24,-2.8,,0,BEAUCEVILLE,,0,,,M,,98,1995,,12,0,,7028754,
-70.785,46.205,QC,-7.1,,,25.1,,1995-12-25 00:00:00,-8.2,,M,,0,,7028754.1995.12.25,86,25,-6,,0,BEAUCEVILLE,,0,,,M,,98,1995,,12,0,,7028754,
-70.785,46.205,QC,-7.3,,,25.3,,1995-12-26 00:00:00,-8.3,,M,,0,,7028754.1995.12.26,86,26,-6.2,,0,BEAUCEVILLE,,10,,,M,,98,1995,,12,0,,7028754,
-70.785,46.205,QC,-4.3,,,22.3,,1995-12-27 00:00:00,-7.3,,M,,0,,7028754.1995.12.27,91,27,-1.3,,0,BEAUCEVILLE,,2,,,M,,98,1995,,12,0,,7028754,
-70.785,46.205,QC,-5.1,,,23.1,,1995-12-28 00:00:00,-7.5,,M,,0,,7028754.1995.12.28,82,28,-2.6,,0,BEAUCEVILLE,,0,,,M,,96,1995,,12,0,,7028754,
-70.785,46.205,QC,-13.1,,,31.1,,1995-12-29 00:00:00,-19.1,,M,,0,,7028754.1995.12.29,75,29,-7.1,,0,BEAUCEVILLE,,0,,,M,,90,1995,,12,0,,7028754,
-70.785,46.205,QC,-12.7,,,30.7,,1995-12-30 00:00:00,-21.9,,M,,0,,7028754.1995.12.30,,30,-3.4,,0,BEAUCEVILLE,,3,,,M,,,1995,,12,0,,7028754,
-70.785,46.205,QC,-11.4,,,29.4,,1995-12-31 00:00:00,-19.4,,M,,0,,7028754.1995.12.31,63,31,-3.4,,0,BEAUCEVILLE,,0,,,M,,95,1995,,12,0,,7028754,
-70.785,46.205,QC,-20.1,,,38.1,,1996-01-01 00:00:00,-26.7,,M,,0,,7028754.1996.1.1,69,1,-13.5,,0,BEAUCEVILLE,,0,,,M,,89,1996,,1,0,,7028754,
-70.785,46.205,QC,-22.2,,,40.2,,1996-01-02 00:00:00,-29,,M,,0,,7028754.1996.1.2,55,2,-15.3,,0,BEAUCEVILLE,,0,,,M,,84,1996,,1,0,,7028754,
-70.785,46.205,QC,-23.7,,,41.7,,1996-01-03 00:00:00,-29.3,,M,,0,,7028754.1996.1.3,63,3,-18.1,,0,BEAUCEVILLE,,0,,,M,,84,1996,,1,0,,7028754,
-70.785,46.205,QC,-23.6,,,41.6,,1996-01-04 00:00:00,-26.6,,M,,0,,7028754.1996.1.4,58,4,-20.6,,0,BEAUCEVILLE,,0,,,M,,80,1996,,1,0,,7028754,
-70.785,46.205,QC,-25.8,,,43.8,,1996-01-05 00:00:00,-29,,M,,28,,7028754.1996.1.5,55,5,-22.5,,0,BEAUCEVILLE,,1,,,M,,79,1996,,1,52,,7028754,
-70.785,46.205,QC,-22.9,,,40.9,,1996-01-06 00:00:00,-26.2,,M,,28,,7028754.1996.1.6,,6,-19.6,,0,BEAUCEVILLE,,0,,,M,,,1996,,1,39,,7028754,
-70.785,46.205,QC,-22.8,,,40.8,,1996-01-07 00:00:00,-29.9,,M,,0,,7028754.1996.1.7,53,7,-15.6,,0,BEAUCEVILLE,,0,,,M,,83,1996,,1,0,,7028754,
-70.785,46.205,QC,-24.8,,,42.8,,1996-01-08 00:00:00,-32.1,,M,,0,,7028754.1996.1.8,65,8,-17.4,,0,BEAUCEVILLE,,0,,,M,,85,1996,,1,0,,7028754,
-70.785,46.205,QC,-19.3,,,37.3,,1996-01-09 00:00:00,-25.3,,M,,0,,7028754.1996.1.9,69,9,-13.2,,0,BEAUCEVILLE,,0,,,M,,91,1996,,1,0,,7028754,
-70.785,46.205,QC,-12.5,,,30.5,,1996-01-10 00:00:00,-15.8,,M,,0,,7028754.1996.1.10,88,10,-9.1,,0,BEAUCEVILLE,,5,,,M,,94,1996,,1,0,,7028754,
-70.785,46.205,QC,-15.9,,,33.9,,1996-01-11 00:00:00,-21.4,,M,,0,,7028754.1996.1.11,68,11,-10.4,,0,BEAUCEVILLE,,0,,,M,,89,1996,,1,0,,7028754,
-70.785,46.205,QC,-13.8,,,31.8,,1996-01-12 00:00:00,-21.9,,M,,0,,7028754.1996.1.12,71,12,-5.6,,0,BEAUCEVILLE,,0,,,M,,98,1996,,1,0,,7028754,
-70.785,46.205,QC,,,,,,1996-01-13 00:00:00,,,M,,30,,7028754.1996.1.13,,13,-4.2,,,BEAUCEVILLE,M,0,,,M,,,1996,,1,32,,7028754,
-70.785,46.205,QC,-9.5,,,27.5,,1996-01-14 00:00:00,-19.7,,M,,29,,7028754.1996.1.14,72,14,0.7,,0,BEAUCEVILLE,,4,,,M,,99,1996,,1,52,,7028754,
-70.785,46.205,QC,-18,,,36,,1996-01-15 00:00:00,-22.8,,M,,24,,7028754.1996.1.15,48,15,-13.2,,0,BEAUCEVILLE,,0,,,M,,77,1996,,1,32,,7028754,
-70.785,46.205,QC,-15,,,33,,1996-01-16 00:00:00,-26.6,,M,,0,,7028754.1996.1.16,59,16,-3.3,,0,BEAUCEVILLE,,1.5,,,M,,97,1996,,1,0,,7028754,
-70.785,46.205,QC,1.1,,,16.9,,1996-01-17 00:00:00,-3.3,,M,,0,,7028754.1996.1.17,91,17,5.5,,0,BEAUCEVILLE,,25.5,,,M,,100,1996,,1,0,,7028754,
-70.785,46.205,QC,7.9,,,10.1,,1996-01-18 00:00:00,1.7,,M,,0,,7028754.1996.1.18,62,18,14.1,,0,BEAUCEVILLE,,0,,,M,,100,1996,,1,0,,7028754,
-70.785,46.205,QC,4.9,,,13.1,,1996-01-19 00:00:00,-3.8,,M,,13,,7028754.1996.1.19,76,19,13.5,,0,BEAUCEVILLE,,11.2,,,M,,100,1996,,1,70,,7028754,
-70.785,46.205,QC,-9,,,27,,1996-01-20 00:00:00,-14.1,,M,,24,,7028754.1996.1.20,51,20,-3.8,,0,BEAUCEVILLE,,0,,,M,,97,1996,,1,57,,7028754,
-70.785,46.205,QC,-14.3,,,32.3,,1996-01-21 00:00:00,-19.2,,M,,0,,7028754.1996.1.21,72,21,-9.3,,0,BEAUCEVILLE,,1,,,M,,95,1996,,1,0,,7028754,
-70.785,46.205,QC,-4.5,,,22.5,,1996-01-22 00:00:00,-9.3,,M,,0,,7028754.1996.1.22,58,22,0.3,,0,BEAUCEVILLE,,0,,,M,,95,1996,,1,0,,7028754,
-70.785,46.205,QC,-0.4,,,18.4,,1996-01-23 00:00:00,-2.7,,M,,0,,7028754.1996.1.23,72,23,1.9,,0,BEAUCEVILLE,,1,,,M,,100,1996,,1,0,,7028754,
-70.785,46.205,QC,2.1,,,15.9,,1996-01-24 00:00:00,-0.7,,M,,27,,7028754.1996.1.24,94,24,4.8,,0,BEAUCEVILLE,,19.2,,,M,,100,1996,,1,32,,7028754,
-70.785,46.205,QC,-7.6,,,25.6,,1996-01-25 00:00:00,-17.5,,M,,29,,7028754.1996.1.25,79,25,2.3,,0,BEAUCEVILLE,,1,,,M,,100,1996,,1,46,,7028754,
-70.785,46.205,QC,-12.9,,,30.9,,1996-01-26 00:00:00,-18.6,,M,,0,,7028754.1996.1.26,60,26,-7.2,,0,BEAUCEVILLE,,0,,,M,,89,1996,,1,0,,7028754,
-70.785,46.205,QC,-1,,,19,,1996-01-27 00:00:00,-8.8,,M,,13,,7028754.1996.1.27,78,27,6.9,,0,BEAUCEVILLE,,12.3,,,M,,100,1996,,1,74,,7028754,
-70.785,46.205,QC,-10.5,,,28.5,,1996-01-28 00:00:00,-17,,M,,31,,7028754.1996.1.28,80,28,-3.9,,0,BEAUCEVILLE,,2,,,M,,99,1996,,1,48,,7028754,
-70.785,46.205,QC,-15.6,,,33.6,,1996-01-29 00:00:00,-22.1,,M,,0,,7028754.1996.1.29,70,29,-9,,0,BEAUCEVILLE,,1,,,M,,93,1996,,1,0,,7028754,
-70.785,46.205,QC,-8.9,,,26.9,,1996-01-30 00:00:00,-14.3,,M,,26,,7028754.1996.1.30,71,30,-3.4,,0,BEAUCEVILLE,,7.8,,,M,,98,1996,,1,37,,7028754,
-70.785,46.205,QC,-16.6,,,34.6,,1996-01-31 00:00:00,-22.1,,M,,26,,7028754.1996.1.31,61,31,-11.1,,0,BEAUCEVILLE,,0,,,M,,91,1996,,1,33,,7028754,
-70.785,46.205,QC,-21.8,,,39.8,,1996-02-01 00:00:00,-26.6,,M,,0,,7028754.1996.2.1,51,1,-17,,0,BEAUCEVILLE,,0,,,M,,84,1996,,2,0,,7028754,
-70.785,46.205,QC,-18.9,,,36.9,,1996-02-02 00:00:00,-28.1,,M,,25,,7028754.1996.2.2,52,2,-9.7,,0,BEAUCEVILLE,,0,,,M,,82,1996,,2,41,,7028754,
-70.785,46.205,QC,-23.6,,,41.6,,1996-02-03 00:00:00,-27.6,,M,,0,,7028754.1996.2.3,45,3,-19.5,,0,BEAUCEVILLE,,0,,,M,,74,1996,,2,0,,7028754,
-70.785,46.205,QC,-23.9,,,41.9,,1996-02-04 00:00:00,-30.6,,M,,0,,7028754.1996.2.4,46,4,-17.1,,0,BEAUCEVILLE,,0,,,M,,80,1996,,2,0,,7028754,
-70.785,46.205,QC,-19.5,,,37.5,,1996-02-05 00:00:00,-25.3,,M,,0,,7028754.1996.2.5,57,5,-13.7,,0,BEAUCEVILLE,,0,,,M,,87,1996,,2,0,,7028754,
-70.785,46.205,QC,-15.9,,,33.9,,1996-02-06 00:00:00,-20.3,,M,,0,,7028754.1996.2.6,58,6,-11.5,,0,BEAUCEVILLE,,0,,,M,,88,1996,,2,0,,7028754,
-70.785,46.205,QC,-12.9,,,30.9,,1996-02-07 00:00:00,-23.6,,M,,15,,7028754.1996.2.7,41,7,-2.1,,0,BEAUCEVILLE,,2,,,M,,97,1996,,2,33,,7028754,
-70.785,46.205,QC,-1.6,,,19.6,,1996-02-08 00:00:00,-5.2,,M,,0,,7028754.1996.2.8,83,8,2,,0,BEAUCEVILLE,,1.4,,,M,,100,1996,,2,0,,7028754,
-70.785,46.205,QC,-1.7,,,19.7,,1996-02-09 00:00:00,-3.6,,M,,34,,7028754.1996.2.9,97,9,0.2,,0,BEAUCEVILLE,,11.6,,,M,,100,1996,,2,39,,7028754,
-70.785,46.205,QC,-9.4,,,27.4,,1996-02-10 00:00:00,-15.2,,M,,26,,7028754.1996.2.10,78,10,-3.6,,0,BEAUCEVILLE,,0,,,M,,99,1996,,2,33,,7028754,
-70.785,46.205,QC,-10,,,28,,1996-02-11 00:00:00,-15.7,,M,,0,,7028754.1996.2.11,88,11,-4.3,,0,BEAUCEVILLE,,3,,,M,,99,1996,,2,0,,7028754,
-70.785,46.205,QC,-14.8,,,32.8,,1996-02-12 00:00:00,-21.5,,M,,26,,7028754.1996.2.12,64,12,-8.1,,0,BEAUCEVILLE,,1,,,M,,87,1996,,2,41,,7028754,
-70.785,46.205,QC,-22,,,40,,1996-02-13 00:00:00,-25.5,,M,,23,,7028754.1996.2.13,63,13,-18.4,,0,BEAUCEVILLE,,0,,,M,,85,1996,,2,32,,7028754,
-70.785,46.205,QC,-16.8,,,34.8,,1996-02-14 00:00:00,-23.1,,M,,0,,7028754.1996.2.14,56,14,-10.4,,0,BEAUCEVILLE,,1,,,M,,88,1996,,2,0,,7028754,
-70.785,46.205,QC,-15.9,,,33.9,,1996-02-15 00:00:00,-24.1,,M,,0,,7028754.1996.2.15,,15,-7.7,,0,BEAUCEVILLE,,0,,,M,,,1996,,2,0,,7028754,
-70.785,46.205,QC,-15.2,,,33.2,,1996-02-16 00:00:00,-24,,M,,0,,7028754.1996.2.16,45,16,-6.4,,0,BEAUCEVILLE,,3,,,M,,95,1996,,2,0,,7028754,
-70.785,46.205,QC,-9.5,,,27.5,,1996-02-17 00:00:00,-11.9,,M,,30,,7028754.1996.2.17,69,17,-7.1,,0,BEAUCEVILLE,,4,,,M,,95,1996,,2,33,,7028754,
-70.785,46.205,QC,-16.6,,,34.6,,1996-02-18 00:00:00,-21.4,,M,,27,,7028754.1996.2.18,49,18,-11.8,,0,BEAUCEVILLE,,0,,,M,,83,1996,,2,32,,7028754,
-70.785,46.205,QC,-16.8,,,34.8,,1996-02-19 00:00:00,-26.6,,M,,0,,7028754.1996.2.19,52,19,-7,,0,BEAUCEVILLE,,0,,,M,,79,1996,,2,0,,7028754,
-70.785,46.205,QC,-3.6,,,21.6,,1996-02-20 00:00:00,-11.3,,M,,12,,7028754.1996.2.20,71,20,4.2,,0,BEAUCEVILLE,,5.2,,,M,,100,1996,,2,44,,7028754,
-70.785,46.205,QC,5.5,,,12.5,,1996-02-21 00:00:00,3.5,,M,,0,,7028754.1996.2.21,93,21,7.4,,0,BEAUCEVILLE,,20.2,,,M,,100,1996,,2,0,,7028754,
-70.785,46.205,QC,4.4,,,13.6,,1996-02-22 00:00:00,1.6,,M,,0,,7028754.1996.2.22,100,22,7.2,,0,BEAUCEVILLE,,4,,,M,,100,1996,,2,0,,7028754,
-70.785,46.205,QC,2.3,,,15.7,,1996-02-23 00:00:00,1,,M,,0,,7028754.1996.2.23,,23,3.5,,0,BEAUCEVILLE,,2,,,M,,,1996,,2,0,,7028754,
-70.785,46.205,QC,2.1,,,15.9,,1996-02-24 00:00:00,0.2,,M,,0,,7028754.1996.2.24,,24,3.9,,0,BEAUCEVILLE,,18,,,M,,,1996,,2,0,,7028754,
-70.785,46.205,QC,-1.1,,,19.1,,1996-02-25 00:00:00,-3.1,,M,,29,,7028754.1996.2.25,,25,1,,0,BEAUCEVILLE,,16.2,,,M,,,1996,,2,56,,7028754,
-70.785,46.205,QC,-4.5,,,22.5,,1996-02-26 00:00:00,-7.7,,M,,29,,7028754.1996.2.26,73,26,-1.2,,0,BEAUCEVILLE,,4.8,,,M,,97,1996,,2,54,,7028754,
-70.785,46.205,QC,-6,,,24,,1996-02-27 00:00:00,-11,,M,,0,,7028754.1996.2.27,58,27,-1,,0,BEAUCEVILLE,,0,,,M,,87,1996,,2,0,,7028754,
-70.785,46.205,QC,-5.4,,,23.4,,1996-02-28 00:00:00,-10.1,,M,,29,,7028754.1996.2.28,73,28,-0.7,,0,BEAUCEVILLE,,10.2,,,M,,99,1996,,2,39,,7028754,
-70.785,46.205,QC,-13.4,,,31.4,,1996-02-29 00:00:00,-16.6,,M,,28,,7028754.1996.2.29,48,29,-10.1,,0,BEAUCEVILLE,,0,,,M,,82,1996,,2,39,,7028754,
-70.785,46.205,QC,-11.2,,,29.2,,1996-03-01 00:00:00,-17.1,,M,,0,,7028754.1996.3.1,55,1,-5.2,,0,BEAUCEVILLE,,0,,,M,,93,1996,,3,0,,7028754,
-70.785,46.205,QC,-9.7,,,27.7,,1996-03-02 00:00:00,-18.7,,M,,12,,7028754.1996.3.2,47,2,-0.7,,0,BEAUCEVILLE,,0,,,M,,93,1996,,3,41,,7028754,
-70.785,46.205,QC,-6.9,,,24.9,,1996-03-03 00:00:00,-12.1,,M,,29,,7028754.1996.3.3,37,3,-1.7,,0,BEAUCEVILLE,,1,,,M,,98,1996,,3,57,,7028754,
-70.785,46.205,QC,-13.5,,,31.5,,1996-03-04 00:00:00,-16.5,,M,,28,,7028754.1996.3.4,47,4,-10.5,,0,BEAUCEVILLE,,0,,,M,,69,1996,,3,43,,7028754,
-70.785,46.205,QC,-12.6,,,30.6,,1996-03-05 00:00:00,-19.4,,M,,0,,7028754.1996.3.5,67,5,-5.8,,0,BEAUCEVILLE,,0,,,M,,93,1996,,3,0,,7028754,
-70.785,46.205,QC,-12.1,,,30.1,,1996-03-06 00:00:00,-17.6,,M,,0,,7028754.1996.3.6,56,6,-6.6,,0,BEAUCEVILLE,,0,,,M,,94,1996,,3,0,,7028754,
-70.785,46.205,QC,-11.8,,,29.8,,1996-03-07 00:00:00,-15.2,,M,,0,,7028754.1996.3.7,58,7,-8.4,,0,BEAUCEVILLE,,0,,,M,,83,1996,,3,0,,7028754,
-70.785,46.205,QC,-11,,,29,,1996-03-08 00:00:00,-12.9,,M,,33,,7028754.1996.3.8,54,8,-9,,0,BEAUCEVILLE,,8,,,M,,92,1996,,3,32,,7028754,
-70.785,46.205,QC,-13.7,,,31.7,,1996-03-09 00:00:00,-15.9,,M,,28,,7028754.1996.3.9,53,9,-11.4,,0,BEAUCEVILLE,,1,,,M,,81,1996,,3,41,,7028754,
-70.785,46.205,QC,-10.3,,,28.3,,1996-03-10 00:00:00,-18.4,,M,,20,,7028754.1996.3.10,47,10,-2.1,,0,BEAUCEVILLE,,0,,,M,,79,1996,,3,33,,7028754,
-70.785,46.205,QC,-4.2,,,22.2,,1996-03-11 00:00:00,-10.2,,M,,0,,7028754.1996.3.11,40,11,1.8,,0,BEAUCEVILLE,,0,,,M,,80,1996,,3,0,,7028754,
-70.785,46.205,QC,-2.6,,,20.6,,1996-03-12 00:00:00,-11.9,,M,,0,,7028754.1996.3.12,38,12,6.8,,0,BEAUCEVILLE,,0,,,M,,86,1996,,3,0,,7028754,
-70.785,46.205,QC,1.5,,,16.5,,1996-03-13 00:00:00,-6.2,,M,,0,,7028754.1996.3.13,33,13,9.2,,0,BEAUCEVILLE,,0,,,M,,92,1996,,3,0,,7028754,
-70.785,46.205,QC,4.9,,,13.1,,1996-03-14 00:00:00,-1.4,,M,,0,,7028754.1996.3.14,28,14,11.1,,0,BEAUCEVILLE,,0,,,M,,84,1996,,3,0,,7028754,
-70.785,46.205,QC,0.7,,,17.3,,1996-03-15 00:00:00,-5,,M,,0,,7028754.1996.3.15,76,15,6.3,,0,BEAUCEVILLE,,0,,,M,,99,1996,,3,0,,7028754,
-70.785,46.205,QC,-4.3,,,22.3,,1996-03-16 00:00:00,-7.1,,M,,30,,7028754.1996.3.16,34,16,-1.5,,0,BEAUCEVILLE,,1,,,M,,86,1996,,3,43,,7028754,
-70.785,46.205,QC,-3.9,,,21.9,,1996-03-17 00:00:00,-10.3,,M,,28,,7028754.1996.3.17,29,17,2.6,,0,BEAUCEVILLE,,0,,,M,,52,1996,,3,46,,7028754,
-70.785,46.205,QC,-0.1,,,18.1,,1996-03-18 00:00:00,-4.9,,M,,0,,7028754.1996.3.18,39,18,4.7,,0,BEAUCEVILLE,,0,,,M,,83,1996,,3,0,,7028754,
-70.785,46.205,QC,0.6,,,17.4,,1996-03-19 00:00:00,-9.6,,M,,0,,7028754.1996.3.19,15,19,10.8,,0,BEAUCEVILLE,,0,,,M,,94,1996,,3,0,,7028754,
-70.785,46.205,QC,1,,,17,,1996-03-20 00:00:00,-0.2,,M,,8,,7028754.1996.3.20,50,20,2.2,,0,BEAUCEVILLE,,4.2,,,M,,96,1996,,3,50,,7028754,
-70.785,46.205,QC,1.6,,,16.4,,1996-03-21 00:00:00,0,,M,,7,,7028754.1996.3.21,90,21,3.1,,0,BEAUCEVILLE,,0.6,,,M,,100,1996,,3,32,,7028754,
-70.785,46.205,QC,-0.4,,,18.4,,1996-03-22 00:00:00,-2.8,,M,,0,,7028754.1996.3.22,89,22,2,,0,BEAUCEVILLE,,3.4,,,M,,100,1996,,3,0,,7028754,
-70.785,46.205,QC,-4.1,,,22.1,,1996-03-23 00:00:00,-6.9,,M,,31,,7028754.1996.3.23,69,23,-1.2,,0,BEAUCEVILLE,,0.4,,,M,,91,1996,,3,39,,7028754,
-70.785,46.205,QC,-3.9,,,21.9,,1996-03-24 00:00:00,-9.1,,M,,28,,7028754.1996.3.24,49,24,1.4,,0,BEAUCEVILLE,,1,,,M,,79,1996,,3,39,,7028754,
-70.785,46.205,QC,3.6,,,14.4,,1996-03-25 00:00:00,-2.4,,M,,15,,7028754.1996.3.25,37,25,9.6,,0,BEAUCEVILLE,,0,,,M,,83,1996,,3,43,,7028754,
-70.785,46.205,QC,-0.5,,,18.5,,1996-03-26 00:00:00,-5.6,,M,,23,,7028754.1996.3.26,53,26,4.6,,0,BEAUCEVILLE,,5,,,M,,100,1996,,3,41,,7028754,
-70.785,46.205,QC,-8.9,,,26.9,,1996-03-27 00:00:00,-12.1,,M,,31,,7028754.1996.3.27,40,27,-5.6,,0,BEAUCEVILLE,,1,,,M,,87,1996,,3,43,,7028754,
-70.785,46.205,QC,-7.8,,,25.8,,1996-03-28 00:00:00,-14.8,,M,,32,,7028754.1996.3.28,35,28,-0.7,,0,BEAUCEVILLE,,0,,,M,,79,1996,,3,32,,7028754,
-70.785,46.205,QC,-5.5,,,23.5,,1996-03-29 00:00:00,-13.5,,M,,0,,7028754.1996.3.29,38,29,2.5,,0,BEAUCEVILLE,,0,,,M,,90,1996,,3,0,,7028754,
-70.785,46.205,QC,-3.2,,,21.2,,1996-03-30 00:00:00,-7.5,,M,,34,,7028754.1996.3.30,26,30,1.2,,0,BEAUCEVILLE,,0,,,M,,77,1996,,3,50,,7028754,
-70.785,46.205,QC,-0.9,,,18.9,,1996-03-31 00:00:00,-6.5,,M,,0,,7028754.1996.3.31,35,31,4.8,,0,BEAUCEVILLE,,0,,,M,,72,1996,,3,0,,7028754,
-70.785,46.205,QC,2.9,,,15.1,,1996-04-01 00:00:00,-5.1,,M,,0,,7028754.1996.4.1,19,1,10.9,,0,BEAUCEVILLE,,0,,,M,,89,1996,,4,0,,7028754,
-70.785,46.205,QC,-0.7,,,18.7,,1996-04-02 00:00:00,-4.4,,M,,32,,7028754.1996.4.2,45,2,3.1,,0,BEAUCEVILLE,,4.2,,,M,,100,1996,,4,32,,7028754,
-70.785,46.205,QC,-4,,,22,,1996-04-03 00:00:00,-7,,M,,30,,7028754.1996.4.3,31,3,-1,,0,BEAUCEVILLE,,1,,,M,,67,1996,,4,59,,7028754,
-70.785,46.205,QC,-3.3,,,21.3,,1996-04-04 00:00:00,-9,,M,,29,,7028754.1996.4.4,44,4,2.4,,0,BEAUCEVILLE,,0,,,M,,77,1996,,4,44,,7028754,
-70.785,46.205,QC,-0.3,,,18.3,,1996-04-05 00:00:00,-4.8,,M,,0,,7028754.1996.4.5,69,5,4.3,,0,BEAUCEVILLE,,2,,,M,,100,1996,,4,0,,7028754,
-70.785,46.205,QC,2.1,,,15.9,,1996-04-06 00:00:00,-0.9,,M,,10,,7028754.1996.4.6,60,6,5,,0,BEAUCEVILLE,,5.2,,,M,,100,1996,,4,32,,7028754,
-70.785,46.205,QC,1.7,,,16.3,,1996-04-07 00:00:00,-0.8,,M,,10,,7028754.1996.4.7,48,7,4.2,,0,BEAUCEVILLE,,0,,,M,,76,1996,,4,37,,7028754,
-70.785,46.205,QC,0.7,,,17.3,,1996-04-08 00:00:00,-1.3,,M,,8,,7028754.1996.4.8,53,8,2.6,,0,BEAUCEVILLE,,2,,,M,,100,1996,,4,35,,7028754,
-70.785,46.205,QC,0.9,,,17.1,,1996-04-09 00:00:00,-1.2,,M,,0,,7028754.1996.4.9,77,9,3,,0,BEAUCEVILLE,,6,,,M,,100,1996,,4,0,,7028754,
-70.785,46.205,QC,-0.5,,,18.5,,1996-04-10 00:00:00,-1.3,,M,,32,,7028754.1996.4.10,91,10,0.4,,0,BEAUCEVILLE,,14.4,,,M,,100,1996,,4,44,,7028754,
-70.785,46.205,QC,4.6,,,13.4,,1996-04-11 00:00:00,-0.9,,M,,28,,7028754.1996.4.11,46,11,10.1,,0,BEAUCEVILLE,,11.2,,,M,,100,1996,,4,41,,7028754,
-70.785,46.205,QC,2.9,,,15.1,,1996-04-12 00:00:00,-2.3,,M,,32,,7028754.1996.4.12,42,12,8,,0,BEAUCEVILLE,,0,,,M,,82,1996,,4,43,,7028754,
-70.785,46.205,QC,0.9,,,17.1,,1996-04-13 00:00:00,-4.8,,M,,0,,7028754.1996.4.13,30,13,6.6,,0,BEAUCEVILLE,,0,,,M,,59,1996,,4,0,,7028754,
