x,y,MEAN_TEMPERATURE,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,LOCAL_DATE,DIRECTION_MAX_GUST_FLAG,CLIMATE_IDENTIFIER,TOTAL_SNOW_FLAG,HEATING_DEGREE_DAYS_FLAG,COOLING_DEGREE_DAYS_FLAG,PROVINCE_CODE,MIN_TEMPERATURE,ID,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY_FLAG,SNOW_ON_GROUND,DIRECTION_MAX_GUST,LOCAL_MONTH,HEATING_DEGREE_DAYS,LOCAL_DAY,MAX_REL_HUMIDITY,SPEED_MAX_GUST_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,SNOW_ON_GROUND_FLAG,SPEED_MAX_GUST,LOCAL_YEAR,MAX_TEMPERATURE,TOTAL_SNOW,MAX_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS,STATION_NAME
-70.785,46.205,12.1,48,,2023-08-31 00:00:00,,7028754,,,,QC,6.6,7028754.2023.8.31,,,,,,8,5.9,31,97,,0.2,,,,,,2023,17.6,,,0,BEAUCEVILLE
-70.785,46.205,13.4,40,,2023-09-01 00:00:00,,7028754,,,,QC,5.1,7028754.2023.9.1,,,,,,9,4.6,1,100,,0,,,,,,2023,21.7,,,0,BEAUCEVILLE
-70.785,46.205,16.8,51,,2023-09-02 00:00:00,,7028754,,,,QC,9.2,7028754.2023.9.2,,,,,,9,1.2,2,99,,0,,,,,,2023,24.5,,,0,BEAUCEVILLE
-70.785,46.205,21.1,64,,2023-09-03 00:00:00,,7028754,,,,QC,16.1,7028754.2023.9.3,,,,,,9,0,3,98,,0,,,,,,2023,26.1,,,3.1,BEAUCEVILLE
-70.785,46.205,21.8,60,,2023-09-04 00:00:00,M,7028754,,,,QC,14.2,7028754.2023.9.4,,,,,,9,0,4,100,M,0,,,,,,2023,29.4,,,3.8,BEAUCEVILLE
-70.785,46.205,23.3,50,,2023-09-05 00:00:00,M,7028754,,,,QC,16.6,7028754.2023.9.5,,,,,,9,0,5,100,M,0,,,,,,2023,30.1,,,5.3,BEAUCEVILLE
-70.785,46.205,24.2,63,,2023-09-06 00:00:00,,7028754,,,,QC,18.6,7028754.2023.9.6,,,,,,9,0,6,100,,0,,,,,,2023,29.7,,,6.2,BEAUCEVILLE
-70.785,46.205,24.7,56,,2023-09-07 00:00:00,,7028754,,,,QC,18.4,7028754.2023.9.7,,,,,21,9,0,7,99,,2.2,,,,,34,2023,30.9,,,6.7,BEAUCEVILLE
-70.785,46.205,22.8,61,,2023-09-08 00:00:00,,7028754,,,,QC,18.1,7028754.2023.9.8,,,,,,9,0,8,99,,11.1,,,,,,2023,27.4,,,4.8,BEAUCEVILLE
-70.785,46.205,14.9,68,,2023-09-09 00:00:00,,7028754,,,,QC,9.7,7028754.2023.9.9,,,,,,9,3.1,9,100,,0.2,,,,,,2023,20,,,0,BEAUCEVILLE
-70.785,46.205,12.8,95,,2023-09-10 00:00:00,,7028754,,,,QC,10.5,7028754.2023.9.10,,,,,,9,5.2,10,100,,13.3,,,,,,2023,15,,,0,BEAUCEVILLE
-70.785,46.205,16,83,,2023-09-11 00:00:00,,7028754,,,,QC,13.8,7028754.2023.9.11,,,,,,9,2,11,99,,2.6,,,,,,2023,18.2,,,0,BEAUCEVILLE
-70.785,46.205,16.4,92,,2023-09-12 00:00:00,,7028754,,,,QC,13.3,7028754.2023.9.12,,,,,,9,1.6,12,100,,,M,,,,,2023,19.5,,,0,BEAUCEVILLE
-70.785,46.205,17.8,85,,2023-09-13 00:00:00,,7028754,,,,QC,14,7028754.2023.9.13,,,,,,9,0.2,13,100,,1.4,,,,,,2023,21.6,,,0,BEAUCEVILLE
-70.785,46.205,14.4,69,,2023-09-14 00:00:00,,7028754,,,,QC,12,7028754.2023.9.14,,,,,,9,3.6,14,98,,0,,,,,,2023,16.9,,,0,BEAUCEVILLE
-70.785,46.205,13.9,50,,2023-09-15 00:00:00,,7028754,,,,QC,8.5,7028754.2023.9.15,,,,,,9,4.1,15,96,,0,,,,,,2023,19.3,,,0,BEAUCEVILLE
-70.785,46.205,12.9,68,,2023-09-16 00:00:00,,7028754,,,,QC,9.9,7028754.2023.9.16,,,,,36,9,5.1,16,96,,0,,,,,44,2023,16,,,0,BEAUCEVILLE
-70.785,46.205,15.8,42,,2023-09-17 00:00:00,,7028754,,,,QC,9,7028754.2023.9.17,,,,,,9,2.2,17,95,,0,,,,,,2023,22.6,,,0,BEAUCEVILLE
-70.785,46.205,15.1,74,,2023-09-18 00:00:00,,7028754,,,,QC,11.8,7028754.2023.9.18,,,,,,9,2.9,18,98,,12.9,,,,,,2023,18.5,,,0,BEAUCEVILLE
-70.785,46.205,12.3,94,,2023-09-19 00:00:00,,7028754,,,,QC,11.3,7028754.2023.9.19,,,,,,9,5.7,19,98,,60.7,,,,,,2023,13.4,,,0,BEAUCEVILLE
-70.785,46.205,14.6,67,,2023-09-20 00:00:00,,7028754,,,,QC,10.1,7028754.2023.9.20,,,,,,9,3.4,20,99,,0,,,,,,2023,19,,,0,BEAUCEVILLE
-70.785,46.205,12.7,46,,2023-09-21 00:00:00,,7028754,,,,QC,6.9,7028754.2023.9.21,,,,,,9,5.3,21,99,,0,,,,,,2023,18.5,,,0,BEAUCEVILLE
-70.785,46.205,13.5,44,,2023-09-22 00:00:00,,7028754,,,,QC,5.2,7028754.2023.9.22,,,,,,9,4.5,22,100,,0,,,,,,2023,21.8,,,0,BEAUCEVILLE
-70.785,46.205,14.1,53,,2023-09-23 00:00:00,,7028754,,,,QC,6,7028754.2023.9.23,,,,,,9,3.9,23,100,,0,,,,,,2023,22.2,,,0,BEAUCEVILLE
-70.785,46.205,14.4,53,,2023-09-24 00:00:00,,7028754,,,,QC,7.3,7028754.2023.9.24,,,,,,9,3.6,24,99,,0,,,,,,2023,21.5,,,0,BEAUCEVILLE
-70.785,46.205,11.3,45,,2023-09-25 00:00:00,,7028754,,,,QC,4.8,7028754.2023.9.25,,,,,8,9,6.7,25,98,,0,,,,,31,2023,17.8,,,0,BEAUCEVILLE
-70.785,46.205,9.7,44,,2023-09-26 00:00:00,,7028754,,,,QC,1.4,7028754.2023.9.26,,,,,,9,8.3,26,100,,0,,,,,,2023,17.9,,,0,BEAUCEVILLE
-70.785,46.205,11.8,44,,2023-09-27 00:00:00,,7028754,,,,QC,2.7,7028754.2023.9.27,,,,,,9,6.2,27,100,,0,,,,,,2023,20.9,,,0,BEAUCEVILLE
-70.785,46.205,13.4,36,,2023-09-28 00:00:00,,7028754,,,,QC,3.6,7028754.2023.9.28,,,,,,9,4.6,28,100,,0,,,,,,2023,23.2,,,0,BEAUCEVILLE
-70.785,46.205,11.4,64,,2023-09-29 00:00:00,,7028754,,,,QC,4.5,7028754.2023.9.29,,,,,,9,6.6,29,100,,0,,,,,,2023,18.3,,,0,BEAUCEVILLE
-70.785,46.205,14.8,52,,2023-09-30 00:00:00,,7028754,,,,QC,8.3,7028754.2023.9.30,,,,,,9,3.2,30,100,,0,,,,,,2023,21.3,,,0,BEAUCEVILLE
-70.785,46.205,14.4,55,,2023-10-01 00:00:00,,7028754,,,,QC,6.6,7028754.2023.10.1,,,,,,10,3.6,1,100,,0,,,,,,2023,22.3,,,0,BEAUCEVILLE
-70.785,46.205,14,31,,2023-10-02 00:00:00,,7028754,,,,QC,5.9,7028754.2023.10.2,,,,,,10,4,2,100,,0,,,,,,2023,22,,,0,BEAUCEVILLE
-70.785,46.205,17.3,62,,2023-10-03 00:00:00,,7028754,,,,QC,9.5,7028754.2023.10.3,,,,,,10,0.7,3,98,,0,,,,,,2023,25.1,,,0,BEAUCEVILLE
-70.785,46.205,19.6,45,,2023-10-04 00:00:00,,7028754,,,,QC,11.2,7028754.2023.10.4,,,,,,10,0,4,100,,0,,,,,,2023,28,,,1.6,BEAUCEVILLE
-70.785,46.205,19.6,35,,2023-10-05 00:00:00,,7028754,,,,QC,10.6,7028754.2023.10.5,,,,,,10,0,5,100,,0,,,,,,2023,28.5,,,1.6,BEAUCEVILLE
-70.785,46.205,18.5,50,,2023-10-06 00:00:00,,7028754,,,,QC,11.2,7028754.2023.10.6,,,,,14,10,0,6,97,,0,,,,,38,2023,25.7,,,0.5,BEAUCEVILLE
-70.785,46.205,17.7,67,,2023-10-07 00:00:00,,7028754,,,,QC,14.1,7028754.2023.10.7,,,,,16,10,0.3,7,97,,15.2,,,,,50,2023,21.2,,,0,BEAUCEVILLE
-70.785,46.205,10.2,69,,2023-10-08 00:00:00,,7028754,,,,QC,5.9,7028754.2023.10.8,,,,,,10,7.8,8,97,,8.1,,,,,,2023,14.5,,,0,BEAUCEVILLE
-70.785,46.205,9.3,47,,2023-10-09 00:00:00,,7028754,,,,QC,2.5,7028754.2023.10.9,,,,,14,10,8.7,9,99,,0,,,,,32,2023,16.1,,,0,BEAUCEVILLE
-70.785,46.205,11.1,40,,2023-10-10 00:00:00,,7028754,,,,QC,6.5,7028754.2023.10.10,,,,,,10,6.9,10,94,,0,,,,,,2023,15.7,,,0,BEAUCEVILLE
-70.785,46.205,8.2,72,,2023-10-11 00:00:00,,7028754,,,,QC,5,7028754.2023.10.11,,,,,,10,9.8,11,99,,1.1,,,,,,2023,11.4,,,0,BEAUCEVILLE
-70.785,46.205,8.1,88,,2023-10-12 00:00:00,,7028754,,,,QC,4.7,7028754.2023.10.12,,,,,,10,9.9,12,100,,4.8,,,,,,2023,11.6,,,0,BEAUCEVILLE
-70.785,46.205,9.3,60,,2023-10-13 00:00:00,,7028754,,,,QC,5,7028754.2023.10.13,,,,,,10,8.7,13,98,,0.7,,,,,,2023,13.7,,,0,BEAUCEVILLE
-70.785,46.205,8.6,61,,2023-10-14 00:00:00,,7028754,,,,QC,4.1,7028754.2023.10.14,,,,,,10,9.4,14,99,,0,,,,,,2023,13.1,,,0,BEAUCEVILLE
-70.785,46.205,7.7,73,,2023-10-15 00:00:00,,7028754,,,,QC,4.6,7028754.2023.10.15,,,,,,10,10.3,15,97,,0.3,,,,,,2023,10.9,,,0,BEAUCEVILLE
-70.785,46.205,10,73,,2023-10-16 00:00:00,,7028754,,,,QC,8.2,7028754.2023.10.16,,,,,,10,8,16,95,,1,,,,,,2023,11.8,,,0,BEAUCEVILLE
-70.785,46.205,8.4,68,,2023-10-17 00:00:00,,7028754,,,,QC,4.6,7028754.2023.10.17,,,,,,10,9.6,17,97,,0,,,,,,2023,12.2,,,0,BEAUCEVILLE
-70.785,46.205,9.5,47,,2023-10-18 00:00:00,,7028754,,,,QC,3.8,7028754.2023.10.18,,,,,,10,8.5,18,100,,0,,,,,,2023,15.1,,,0,BEAUCEVILLE
-70.785,46.205,11.3,44,,2023-10-19 00:00:00,,7028754,,,,QC,7,7028754.2023.10.19,,,,,,10,6.7,19,89,,0,,,,,,2023,15.6,,,0,BEAUCEVILLE
-70.785,46.205,11.8,54,,2023-10-20 00:00:00,,7028754,,,,QC,5.5,7028754.2023.10.20,,,,,14,10,6.2,20,98,,1.9,,,,,34,2023,18.2,,,0,BEAUCEVILLE
-70.785,46.205,12.8,95,,2023-10-21 00:00:00,,7028754,,,,QC,11.6,7028754.2023.10.21,,,,,,10,5.2,21,99,,13.7,,,,,,2023,14,,,0,BEAUCEVILLE
-70.785,46.205,9.6,89,,2023-10-22 00:00:00,,7028754,,,,QC,7.5,7028754.2023.10.22,,,,,,10,8.4,22,99,,14.8,,,,,,2023,11.7,,,0,BEAUCEVILLE
-70.785,46.205,5,65,,2023-10-23 00:00:00,,7028754,,,,QC,-0.1,7028754.2023.10.23,,,,,,10,13,23,100,,0.2,,,,,,2023,10.1,,,0,BEAUCEVILLE
-70.785,46.205,5.2,65,,2023-10-24 00:00:00,,7028754,,,,QC,0.8,7028754.2023.10.24,,,,,,10,12.8,24,100,,0,,,,,,2023,9.6,,,0,BEAUCEVILLE
-70.785,46.205,12.9,64,,2023-10-25 00:00:00,,7028754,,,,QC,7.2,7028754.2023.10.25,,,,,,10,5.1,25,93,,0.8,,,,,,2023,18.6,,,0,BEAUCEVILLE
-70.785,46.205,14.1,84,,2023-10-26 00:00:00,,7028754,,,,QC,12.9,7028754.2023.10.26,,,,,,10,3.9,26,100,,4,,,,,,2023,15.3,,,0,BEAUCEVILLE
-70.785,46.205,15.8,74,,2023-10-27 00:00:00,,7028754,,,,QC,12.4,7028754.2023.10.27,,,,,,10,2.2,27,100,,0.7,,,,,,2023,19.2,,,0,BEAUCEVILLE
-70.785,46.205,10.9,58,,2023-10-28 00:00:00,,7028754,,,,QC,2.1,7028754.2023.10.28,,,,,30,10,7.1,28,92,,0.4,,,,,39,2023,19.7,,,0,BEAUCEVILLE
-70.785,46.205,2.1,53,,2023-10-29 00:00:00,,7028754,,,,QC,0.1,7028754.2023.10.29,,,,,,10,15.9,29,89,,0,,,,,,2023,4.1,,,0,BEAUCEVILLE
-70.785,46.205,0.4,80,,2023-10-30 00:00:00,,7028754,,,,QC,-0.5,7028754.2023.10.30,,,,,,10,17.6,30,99,,10.5,,,,,,2023,1.3,,,0,BEAUCEVILLE
-70.785,46.205,-1.7,66,,2023-10-31 00:00:00,,7028754,,,,QC,-4,7028754.2023.10.31,,,,,,10,19.7,31,92,,0.2,,,,,,2023,0.7,,,0,BEAUCEVILLE
-70.785,46.205,-2.4,46,,2023-11-01 00:00:00,,7028754,,,,QC,-7.2,7028754.2023.11.1,,,,,,11,20.4,1,94,,0,,,,,,2023,2.3,,,0,BEAUCEVILLE
-70.785,46.205,-1.2,54,,2023-11-02 00:00:00,,7028754,,,,QC,-6.6,7028754.2023.11.2,,,,,,11,19.2,2,86,,0,,,,,,2023,4.1,,,0,BEAUCEVILLE
-70.785,46.205,5.1,39,,2023-11-03 00:00:00,,7028754,,,,QC,-0.1,7028754.2023.11.3,,,,,17,11,12.9,3,82,,0,,,,,34,2023,10.2,,,0,BEAUCEVILLE
-70.785,46.205,3.9,41,,2023-11-04 00:00:00,,7028754,,,,QC,-2.8,7028754.2023.11.4,,,,,22,11,14.1,4,98,,0.3,,,,,36,2023,10.5,,,0,BEAUCEVILLE
-70.785,46.205,0.9,43,,2023-11-05 00:00:00,,7028754,,,,QC,-4,7028754.2023.11.5,,,,,,11,17.1,5,97,,0,,,,,,2023,5.8,,,0,BEAUCEVILLE
-70.785,46.205,-1.4,53,,2023-11-06 00:00:00,,7028754,,,,QC,-6.4,7028754.2023.11.6,,,,,,11,19.4,6,100,,1.1,,,,,,2023,3.7,,,0,BEAUCEVILLE
-70.785,46.205,4.5,74,,2023-11-07 00:00:00,,7028754,,,,QC,-0.8,7028754.2023.11.7,,,,,,11,13.5,7,100,,10,,,,,,2023,9.7,,,0,BEAUCEVILLE
-70.785,46.205,-2,55,,2023-11-08 00:00:00,,7028754,,,,QC,-5.4,7028754.2023.11.8,,,,,34,11,20,8,73,,0.2,,,,,41,2023,1.4,,,0,BEAUCEVILLE
-70.785,46.205,-2.5,68,,2023-11-09 00:00:00,,7028754,,,,QC,-5.9,7028754.2023.11.9,,,,,,11,20.5,9,98,,2,,,,,,2023,0.8,,,0,BEAUCEVILLE
-70.785,46.205,2.3,73,,2023-11-10 00:00:00,,7028754,,,,QC,-0.4,7028754.2023.11.10,,,,,,11,15.7,10,98,,1,,,,,,2023,5.1,,,0,BEAUCEVILLE
-70.785,46.205,-1.3,60,,2023-11-11 00:00:00,,7028754,,,,QC,-2.8,7028754.2023.11.11,,,,,,11,19.3,11,72,,0,,,,,,2023,0.3,,,0,BEAUCEVILLE
-70.785,46.205,-1.1,56,,2023-11-12 00:00:00,,7028754,,,,QC,-2.8,7028754.2023.11.12,,,,,,11,19.1,12,75,,0,,,,,,2023,0.5,,,0,BEAUCEVILLE
-70.785,46.205,-1.8,53,,2023-11-13 00:00:00,,7028754,,,,QC,-5.4,7028754.2023.11.13,,,,,,11,19.8,13,90,,0,,,,,,2023,1.9,,,0,BEAUCEVILLE
-70.785,46.205,-1.5,63,,2023-11-14 00:00:00,,7028754,,,,QC,-5.2,7028754.2023.11.14,,,,,,11,19.5,14,87,,0,,,,,,2023,2.1,,,0,BEAUCEVILLE
-70.785,46.205,3,58,,2023-11-15 00:00:00,,7028754,,,,QC,0,7028754.2023.11.15,,,,,,11,15,15,89,,0,,,,,,2023,6,,,0,BEAUCEVILLE
-70.785,46.205,3.7,36,,2023-11-16 00:00:00,,7028754,,,,QC,-2.4,7028754.2023.11.16,,,,,,11,14.3,16,88,,0,,,,,,2023,9.8,,,0,BEAUCEVILLE
-70.785,46.205,7,35,,2023-11-17 00:00:00,,7028754,,,,QC,-2.1,7028754.2023.11.17,,,,,,11,11,17,96,,2.4,,,,,,2023,16,,,0,BEAUCEVILLE
-70.785,46.205,1.3,57,,2023-11-18 00:00:00,,7028754,,,,QC,-3,7028754.2023.11.18,,,,,,11,16.7,18,95,,0.4,,,,,,2023,5.6,,,0,BEAUCEVILLE
-70.785,46.205,-0.8,72,,2023-11-19 00:00:00,,7028754,,,,QC,-3.3,7028754.2023.11.19,,,,,28,11,18.8,19,96,,1.5,,,,,35,2023,1.8,,,0,BEAUCEVILLE
-70.785,46.205,-5.6,61,,2023-11-20 00:00:00,,7028754,,,,QC,-9,7028754.2023.11.20,,,,,,11,23.6,20,90,,0,,,,,,2023,-2.2,,,0,BEAUCEVILLE
-70.785,46.205,-5.6,42,,2023-11-21 00:00:00,,7028754,,,,QC,-11.2,7028754.2023.11.21,,,,,13,11,23.6,21,94,,0,,,,,32,2023,0,,,0,BEAUCEVILLE
-70.785,46.205,-0.6,94,,2023-11-22 00:00:00,,7028754,,,,QC,-2.8,7028754.2023.11.22,,,,,,11,18.6,22,100,,13.9,,,,,,2023,1.7,,,0,BEAUCEVILLE
-70.785,46.205,0.9,85,,2023-11-23 00:00:00,,7028754,,,,QC,-0.3,7028754.2023.11.23,,,,,,11,17.1,23,100,,0.9,,,,,,2023,2,,,0,BEAUCEVILLE
-70.785,46.205,-5.3,55,,2023-11-24 00:00:00,,7028754,,,,QC,-11.1,7028754.2023.11.24,,,,,28,11,23.3,24,91,,0.8,,,,,31,2023,0.5,,,0,BEAUCEVILLE
-70.785,46.205,-8.5,51,,2023-11-25 00:00:00,,7028754,,,,QC,-14.5,7028754.2023.11.25,,,,,,11,26.5,25,88,,0,,,,,,2023,-2.5,,,0,BEAUCEVILLE
-70.785,46.205,-0.9,53,,2023-11-26 00:00:00,,7028754,,,,QC,-5.8,7028754.2023.11.26,,,,,,11,18.9,26,84,,0,,,,,,2023,4,,,0,BEAUCEVILLE
-70.785,46.205,0.9,79,,2023-11-27 00:00:00,,7028754,,,,QC,-0.5,7028754.2023.11.27,,,,,,11,17.1,27,100,,22.2,,,,,,2023,2.3,,,0,BEAUCEVILLE
-70.785,46.205,-4.2,67,,2023-11-28 00:00:00,,7028754,,,,QC,-8,7028754.2023.11.28,,,,,30,11,22.2,28,95,,4.9,,,,,34,2023,-0.5,,,0,BEAUCEVILLE
-70.785,46.205,-8.1,53,,2023-11-29 00:00:00,,7028754,,,,QC,-10.7,7028754.2023.11.29,,,,,,11,26.1,29,87,,0.2,,,,,,2023,-5.4,,,0,BEAUCEVILLE
-70.785,46.205,-3.2,72,,2023-11-30 00:00:00,,7028754,,,,QC,-8.1,7028754.2023.11.30,,,,,,11,21.2,30,85,,0,,,,,,2023,1.8,,,0,BEAUCEVILLE
-70.785,46.205,1.9,70,,2023-12-01 00:00:00,,7028754,,,,QC,-0.3,7028754.2023.12.1,,,,,,12,16.1,1,99,,2.5,,,,,,2023,4.2,,,0,BEAUCEVILLE
-70.785,46.205,-0.1,97,,2023-12-02 00:00:00,,7028754,,,,QC,-1.4,7028754.2023.12.2,,,,,,12,18.1,2,100,,3.6,,,,,,2023,1.2,,,0,BEAUCEVILLE
-70.785,46.205,-0.7,86,,2023-12-03 00:00:00,,7028754,,,,QC,-2.2,7028754.2023.12.3,,,,,,12,18.7,3,98,,3.9,,,,,,2023,0.8,,,0,BEAUCEVILLE
-70.785,46.205,-4.4,82,,2023-12-04 00:00:00,,7028754,,,,QC,-6.7,7028754.2023.12.4,,,,,,12,22.4,4,93,,8.2,,,,,,2023,-2,,,0,BEAUCEVILLE
-70.785,46.205,-11.7,67,,2023-12-05 00:00:00,,7028754,,,,QC,-17.4,7028754.2023.12.5,,,,,,12,29.7,5,89,,0.2,,,,,,2023,-6,,,0,BEAUCEVILLE
-70.785,46.205,-13.6,68,,2023-12-06 00:00:00,,7028754,,,,QC,-19.5,7028754.2023.12.6,,,,,,12,31.6,6,90,,0,,,,,,2023,-7.7,,,0,BEAUCEVILLE
-70.785,46.205,-14.5,73,,2023-12-07 00:00:00,,7028754,,,,QC,-18.9,7028754.2023.12.7,,,,,,12,32.5,7,87,,0,,,,,,2023,-10,,,0,BEAUCEVILLE
-70.785,46.205,-12.6,62,,2023-12-08 00:00:00,,7028754,,,,QC,-20.3,7028754.2023.12.8,,,,,,12,30.6,8,92,,0,,,,,,2023,-4.9,,,0,BEAUCEVILLE
-70.785,46.205,-8.4,84,,2023-12-09 00:00:00,,7028754,,,,QC,-17.1,7028754.2023.12.9,,,,,,12,26.4,9,94,,0,,,,,,2023,0.3,,,0,BEAUCEVILLE
-70.785,46.205,2.2,87,,2023-12-10 00:00:00,,7028754,,,,QC,-1,7028754.2023.12.10,,,,,,12,15.8,10,100,,13.6,,,,,,2023,5.5,,,0,BEAUCEVILLE
-70.785,46.205,-2.2,81,,2023-12-11 00:00:00,M,7028754,,,,QC,-5,7028754.2023.12.11,,,,,,12,20.2,11,100,M,17.1,,,,,,2023,0.7,,,0,BEAUCEVILLE
-70.785,46.205,-4.2,75,,2023-12-12 00:00:00,,7028754,,,,QC,-8.6,7028754.2023.12.12,,,,,,12,22.2,12,93,,3,,,,,,2023,0.1,,,0,BEAUCEVILLE
-70.785,46.205,-5.8,59,,2023-12-13 00:00:00,,7028754,,,,QC,-10.9,7028754.2023.12.13,,,,,32,12,23.8,13,91,,0.5,,,,,31,2023,-0.6,,,0,BEAUCEVILLE
-70.785,46.205,-8.1,62,,2023-12-14 00:00:00,,7028754,,,,QC,-12.9,7028754.2023.12.14,,,,,,12,26.1,14,84,,0.2,,,,,,2023,-3.4,,,0,BEAUCEVILLE
-70.785,46.205,-0.3,79,,2023-12-15 00:00:00,,7028754,,,,QC,-4.5,7028754.2023.12.15,,,,,,12,18.3,15,86,,0,,,,,,2023,3.8,,,0,BEAUCEVILLE
-70.785,46.205,-3.2,51,,2023-12-16 00:00:00,,7028754,,,,QC,-9,7028754.2023.12.16,,,,,,12,21.2,16,94,,0,,,,,,2023,2.7,,,0,BEAUCEVILLE
-70.785,46.205,-1.5,62,,2023-12-17 00:00:00,,7028754,,,,QC,-7.3,7028754.2023.12.17,,,,,,12,19.5,17,98,,7.2,,,,,,2023,4.4,,,0,BEAUCEVILLE
-70.785,46.205,8.5,89,,2023-12-18 00:00:00,,7028754,,,,QC,4.3,7028754.2023.12.18,,,,,14,12,9.5,18,99,,12.4,,,,,46,2023,12.6,,,0,BEAUCEVILLE
-70.785,46.205,0.5,78,,2023-12-19 00:00:00,,7028754,,,,QC,-4.1,7028754.2023.12.19,,,,,,12,17.5,19,97,,1,,,,,,2023,5.1,,,0,BEAUCEVILLE
-70.785,46.205,-3.8,62,,2023-12-20 00:00:00,,7028754,,,,QC,-7,7028754.2023.12.20,,,,,,12,21.8,20,92,,0.2,,,,,,2023,-0.5,,,0,BEAUCEVILLE
-70.785,46.205,-9.1,42,,2023-12-21 00:00:00,,7028754,,,,QC,-13.1,7028754.2023.12.21,,,,,36,12,27.1,21,82,,0,,,,,34,2023,-5.1,,,0,BEAUCEVILLE
-70.785,46.205,-10.7,57,,2023-12-22 00:00:00,,7028754,,,,QC,-15.1,7028754.2023.12.22,,,,,,12,28.7,22,89,,0,,,,,,2023,-6.2,,,0,BEAUCEVILLE
-70.785,46.205,-2.3,28,,2023-12-23 00:00:00,,7028754,,,,QC,-7.2,7028754.2023.12.23,,,,,,12,20.3,23,82,,0,,,,,,2023,2.5,,,0,BEAUCEVILLE
-70.785,46.205,-1,62,,2023-12-24 00:00:00,,7028754,,,,QC,-4.5,7028754.2023.12.24,,,,,,12,19,24,88,,0,,,,,,2023,2.5,,,0,BEAUCEVILLE
-70.785,46.205,1.7,65,,2023-12-25 00:00:00,,7028754,,,,QC,-2.3,7028754.2023.12.25,,,,,,12,16.3,25,94,,0,,,,,,2023,5.7,,,0,BEAUCEVILLE
-70.785,46.205,4.1,81,,2023-12-26 00:00:00,,7028754,,,,QC,1.8,7028754.2023.12.26,,,,,,12,13.9,26,96,,0,,,,,,2023,6.4,,,0,BEAUCEVILLE
-70.785,46.205,2.5,88,,2023-12-27 00:00:00,,7028754,,,,QC,1.2,7028754.2023.12.27,,,,,,12,15.5,27,97,,0,,,,,,2023,3.8,,,0,BEAUCEVILLE
-70.785,46.205,2.1,68,,2023-12-28 00:00:00,,7028754,,,,QC,0.8,7028754.2023.12.28,,,,,,12,15.9,28,97,,0,,,,,,2023,3.4,,,0,BEAUCEVILLE
-70.785,46.205,1,73,,2023-12-29 00:00:00,,7028754,,,,QC,0,7028754.2023.12.29,,,,,,12,17,29,100,,3.6,,,,,,2023,2,,,0,BEAUCEVILLE
-70.785,46.205,-1.8,90,,2023-12-30 00:00:00,,7028754,,,,QC,-3.7,7028754.2023.12.30,,,,,,12,19.8,30,100,,1.4,,,,,,2023,0.2,,,0,BEAUCEVILLE
-70.785,46.205,-6.2,75,,2023-12-31 00:00:00,,7028754,,,,QC,-8.6,7028754.2023.12.31,,,,,,12,24.2,31,90,,0.4,,,,,,2023,-3.7,,,0,BEAUCEVILLE
-70.785,46.205,-7.5,69,,2024-01-01 00:00:00,,7028754,,,,QC,-8.4,7028754.2024.1.1,,,,,,1,25.5,1,87,,0.4,,,,,,2024,-6.7,,,0,BEAUCEVILLE
-70.785,46.205,-5,78,,2024-01-02 00:00:00,,7028754,,,,QC,-8.3,7028754.2024.1.2,,,,,,1,23,2,85,,0,,,,,,2024,-1.6,,,0,BEAUCEVILLE
-70.785,46.205,-0.8,79,,2024-01-03 00:00:00,,7028754,,,,QC,-1.9,7028754.2024.1.3,,,,,,1,18.8,3,94,,0,,,,,,2024,0.2,,,0,BEAUCEVILLE
-70.785,46.205,-6.4,64,,2024-01-04 00:00:00,,7028754,,,,QC,-13,7028754.2024.1.4,,,,,30,1,24.4,4,97,,1,,,,,34,2024,0.2,,,0,BEAUCEVILLE
-70.785,46.205,-10.6,57,,2024-01-05 00:00:00,,7028754,,,,QC,-15.5,7028754.2024.1.5,,,,,,1,28.6,5,83,,0,,,,,,2024,-5.8,,,0,BEAUCEVILLE
-70.785,46.205,-13.4,50,,2024-01-06 00:00:00,,7028754,,,,QC,-17.5,7028754.2024.1.6,,,,,,1,31.4,6,77,,0.2,,,,,,2024,-9.3,,,0,BEAUCEVILLE
-70.785,46.205,-9.8,70,,2024-01-07 00:00:00,,7028754,,,,QC,-11.3,7028754.2024.1.7,,,,,,1,27.8,7,89,,2.9,,,,,,2024,-8.4,,,0,BEAUCEVILLE
-70.785,46.205,-7.9,65,,2024-01-08 00:00:00,,7028754,,,,QC,-11.2,7028754.2024.1.8,,,,,,1,25.9,8,89,,0.6,,,,,,2024,-4.6,,,0,BEAUCEVILLE
-70.785,46.205,-9.5,71,,2024-01-09 00:00:00,,7028754,,,,QC,-16.2,7028754.2024.1.9,,,,,13,1,27.5,9,96,,6,,,,,55,2024,-2.7,,,0,BEAUCEVILLE
-70.785,46.205,0.5,76,,2024-01-10 00:00:00,,7028754,,,,QC,-2.7,7028754.2024.1.10,,,,,12,1,17.5,10,98,,10.1,,,,,65,2024,3.7,,,0,BEAUCEVILLE
